matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
505,720575940604284337,False,0.09597146072461121
506,720575940604285105,False,0.005769045817992395
507,720575940604285356,False,0.0025192648381854007
508,720575940604288172,False,0.0002217991878976993
509,720575940604292710,False,0.016635393395614175
510,720575940604304561,False,0.07201830299116552
511,720575940604304742,False,0.0003891642327632785
512,720575940604307936,False,0.0009210853376114886
513,720575940604308401,False,0.06971754967057588
514,720575940604318129,False,0.21091710050014884
515,720575940604319078,False,0.23884846533333212
516,720575940604323808,False,0.00014838770422499517
517,720575940604324017,False,0.0009209347641088821
518,720575940604324320,False,0.00018367943464272965
519,720575940604324576,False,0.0003408386502369788
520,720575940604330854,False,0.0016832882436654114
521,720575940604332460,False,0.005949977837580439
522,720575940604336049,False,0.0002735885814843553
523,720575940604337632,False,0.000240352992366867
524,720575940604337696,False,0.0002801422373106816
525,720575940604341216,False,0.14051987000182045
526,720575940604341280,False,0.00016516738848792263
527,720575940604345632,False,0.0008264488358428372
528,720575940604349630,False,0.010829179002930454
529,720575940604351078,False,0.00140680795840971
530,720575940604352172,False,0.7156890923801461
531,720575940604352689,True,1.4482019177543968
532,720575940604364134,False,0.002033383150142766
533,720575940604364222,False,0.003132750819900898
534,720575940604370604,False,0.0023855723895501954
535,720575940604372070,False,0.001808821652151125
536,720575940604381886,False,0.0004313806753418942
537,720575940604383008,False,0.003082807928971578
538,720575940604383776,False,0.00024217919632641674
539,720575940604386594,False,0.0003184178362741531
540,720575940604389054,False,0.002375305691644742
541,720575940604389344,False,0.05779311755078042
542,720575940604391904,False,0.00022861169844765712
543,720575940604395436,False,0.0561139634012182
544,720575940604395622,False,0.011451283430823349
545,720575940604396209,False,0.001841152308978162
546,720575940604401342,False,0.0006539384741501046
547,720575940604402092,False,0.42956709388193487
548,720575940604403628,False,0.09874986332855393
549,720575940604404425,False,0.002514391807367052
550,720575940604404913,False,0.0040852743306764895
551,720575940604407008,False,0.0008666804624341596
552,720575940604407072,False,0.0004068778866057701
553,720575940604411616,False,0.00019826723996281353
554,720575940604412192,False,0.00473627611858597
